Date,High,Low,Open,Close,Volume,Adj Close
2020-04-14,2.630000114440918,2.440000057220459,2.440000057220459,2.5999999046325684,977600,2.5999999046325684
2020-04-15,2.5799999237060547,2.3499999046325684,2.4700000286102295,2.5,708800,2.5
2020-04-16,2.5299999713897705,2.3299999237060547,2.4800000190734863,2.369999885559082,1088500,2.369999885559082
2020-04-17,2.490000009536743,2.2899999618530273,2.4600000381469727,2.3299999237060547,912000,2.3299999237060547
2020-04-20,2.549999952316284,2.2799999713897705,2.299999952316284,2.509999990463257,1010300,2.509999990463257
2020-04-21,2.5,2.319999933242798,2.4800000190734863,2.369999885559082,994200,2.369999885559082
2020-04-22,2.4600000381469727,2.309999942779541,2.4600000381469727,2.390000104904175,725000,2.390000104904175
2020-04-23,2.490000009536743,2.3499999046325684,2.390000104904175,2.4000000953674316,855000,2.4000000953674316
2020-04-24,2.4800000190734863,2.359999895095825,2.440000057220459,2.4600000381469727,616700,2.4600000381469727
2020-04-27,2.5999999046325684,2.5,2.5,2.5299999713897705,1093600,2.5299999713897705
2020-04-28,2.5999999046325684,2.369999885559082,2.5999999046325684,2.5199999809265137,1154900,2.5199999809265137
2020-04-29,2.5899999141693115,2.440000057220459,2.5899999141693115,2.559999942779541,1119300,2.559999942779541
2020-04-30,2.559999942779541,2.369999885559082,2.5299999713897705,2.380000114440918,975600,2.380000114440918
2020-05-01,2.4100000858306885,2.180000066757202,2.359999895095825,2.2699999809265137,1022800,2.2699999809265137
2020-05-04,2.440000057220459,2.2300000190734863,2.25,2.440000057220459,860100,2.440000057220459
2020-05-05,2.509999990463257,2.380000114440918,2.450000047683716,2.509999990463257,963400,2.509999990463257
2020-05-06,2.569999933242798,2.4100000858306885,2.549999952316284,2.430000066757202,549100,2.430000066757202
2020-05-07,2.440000057220459,2.299999952316284,2.4000000953674316,2.3299999237060547,1035400,2.3299999237060547
2020-05-08,2.7699999809265137,2.299999952316284,2.3499999046325684,2.690000057220459,2486100,2.690000057220459
2020-05-11,3.2799999713897705,2.700000047683716,2.7200000286102295,3.240000009536743,2960700,3.240000009536743
2020-05-12,3.569999933242798,3.0,3.3399999141693115,3.0299999713897705,2638200,3.0299999713897705
2020-05-13,3.3499999046325684,2.9100000858306885,3.0399999618530273,3.2699999809265137,1980600,3.2699999809265137
2020-05-14,3.2699999809265137,3.0,3.2200000286102295,3.2100000381469727,976800,3.2100000381469727
2020-05-15,3.180000066757202,3.0,3.1600000858306885,3.049999952316284,1311100,3.049999952316284
2020-05-18,3.25,2.950000047683716,3.200000047683716,3.009999990463257,986500,3.009999990463257
2020-05-19,3.2799999713897705,2.990000009536743,2.990000009536743,3.059999942779541,734400,3.059999942779541
2020-05-20,3.299999952316284,3.0899999141693115,3.130000114440918,3.200000047683716,728500,3.200000047683716
2020-05-21,3.2899999618530273,3.049999952316284,3.2899999618530273,3.2300000190734863,817200,3.2300000190734863
2020-05-22,3.359999895095825,3.130000114440918,3.2300000190734863,3.2300000190734863,563800,3.2300000190734863
2020-05-26,3.3399999141693115,3.0199999809265137,3.3399999141693115,3.049999952316284,744800,3.049999952316284
2020-05-27,3.3299999237060547,3.0199999809265137,3.0799999237060547,3.299999952316284,1147300,3.299999952316284
2020-05-28,3.380000114440918,3.200000047683716,3.309999942779541,3.240000009536743,659700,3.240000009536743
2020-05-29,3.3299999237060547,3.1700000762939453,3.2699999809265137,3.309999942779541,496800,3.309999942779541
2020-06-01,3.299999952316284,3.1700000762939453,3.299999952316284,3.2200000286102295,853400,3.2200000286102295
2020-06-02,3.2899999618530273,3.009999990463257,3.25,3.059999942779541,1302800,3.059999942779541
2020-06-03,3.0999999046325684,2.9200000762939453,3.069999933242798,2.930000066757202,1277500,2.930000066757202
2020-06-04,3.069999933242798,2.890000104904175,2.940000057220459,2.9000000953674316,810200,2.9000000953674316
2020-06-05,3.0299999713897705,2.869999885559082,3.0,2.9200000762939453,772200,2.9200000762939453
2020-06-08,3.0899999141693115,2.9100000858306885,2.9700000286102295,3.009999990463257,840700,3.009999990463257
2020-06-09,3.0199999809265137,2.890000104904175,2.9600000381469727,2.9000000953674316,793300,2.9000000953674316
2020-06-10,2.940000057220459,2.7799999713897705,2.930000066757202,2.7799999713897705,864900,2.7799999713897705
2020-06-11,2.799999952316284,2.5799999237060547,2.700000047683716,2.5999999046325684,958300,2.5999999046325684
2020-06-12,2.9600000381469727,2.7300000190734863,2.740000009536743,2.940000057220459,1439400,2.940000057220459
2020-06-15,3.200000047683716,2.8399999141693115,2.880000114440918,3.130000114440918,1180900,3.130000114440918
2020-06-16,3.2100000381469727,3.009999990463257,3.180000066757202,3.130000114440918,609000,3.130000114440918
2020-06-17,3.2100000381469727,2.990000009536743,3.2100000381469727,3.0299999713897705,637700,3.0299999713897705
2020-06-18,3.2699999809265137,3.009999990463257,3.0299999713897705,3.119999885559082,1009200,3.119999885559082
2020-06-19,3.2200000286102295,3.059999942779541,3.140000104904175,3.140000104904175,793700,3.140000104904175
2020-06-22,3.109999895095825,2.950000047683716,3.109999895095825,2.9800000190734863,1157000,2.9800000190734863
