Date,High,Low,Open,Close,Volume,Adj Close
2020-04-14,2.440000057220459,2.3499999046325684,2.4000000953674316,2.359999895095825,19319700,2.359999895095825
2020-04-15,2.3299999237060547,2.240000009536743,2.309999942779541,2.2899999618530273,24166000,2.2899999618530273
2020-04-16,2.309999942779541,2.190000057220459,2.309999942779541,2.200000047683716,21200000,2.200000047683716
2020-04-17,2.2699999809265137,2.200000047683716,2.2699999809265137,2.2200000286102295,13471800,2.2200000286102295
2020-04-20,2.25,2.1600000858306885,2.200000047683716,2.240000009536743,20430600,2.240000009536743
2020-04-21,2.2699999809265137,2.180000066757202,2.180000066757202,2.2300000190734863,21572800,2.2300000190734863
2020-04-22,2.2100000381469727,2.1600000858306885,2.190000057220459,2.1700000762939453,16706400,2.1700000762939453
2020-04-23,2.200000047683716,2.109999895095825,2.1700000762939453,2.119999885559082,27604400,2.119999885559082
2020-04-24,2.069999933242798,1.899999976158142,2.059999942779541,2.0,60961500,2.0
2020-04-27,2.119999885559082,2.0399999618530273,2.059999942779541,2.0799999237060547,28343200,2.0799999237060547
2020-04-28,2.190000057220459,2.109999895095825,2.1600000858306885,2.130000114440918,56467000,2.130000114440918
2020-04-29,2.2300000190734863,2.1500000953674316,2.180000066757202,2.190000057220459,49640600,2.190000057220459
2020-04-30,2.1600000858306885,2.0899999141693115,2.140000104904175,2.1500000953674316,24730400,2.1500000953674316
2020-05-01,2.1700000762939453,2.0899999141693115,2.1700000762939453,2.0899999141693115,18804300,2.0899999141693115
2020-05-04,2.1600000858306885,2.0199999809265137,2.0299999713897705,2.1500000953674316,25316900,2.1500000953674316
2020-05-05,2.2100000381469727,2.140000104904175,2.180000066757202,2.1500000953674316,23055300,2.1500000953674316
2020-05-06,2.1500000953674316,2.059999942779541,2.1500000953674316,2.0999999046325684,31829700,2.0999999046325684
2020-05-07,2.130000114440918,1.9800000190734863,2.0999999046325684,2.0,51914200,2.0
2020-05-08,2.1500000953674316,2.0799999237060547,2.0899999141693115,2.1500000953674316,18686900,2.1500000953674316
2020-05-11,2.1700000762939453,2.069999933242798,2.1500000953674316,2.0899999141693115,21380800,2.0899999141693115
2020-05-12,2.1600000858306885,2.009999990463257,2.109999895095825,2.0199999809265137,24936300,2.0199999809265137
2020-05-13,2.049999952316284,1.899999976158142,2.0399999618530273,1.940000057220459,38274200,1.940000057220459
2020-05-14,2.049999952316284,1.909999966621399,1.9700000286102295,2.0399999618530273,31487400,2.0399999618530273
2020-05-15,2.0799999237060547,1.9800000190734863,2.0199999809265137,2.0199999809265137,31640900,2.0199999809265137
2020-05-18,2.190000057220459,2.0799999237060547,2.0999999046325684,2.130000114440918,42593200,2.130000114440918
2020-05-19,2.1600000858306885,2.0899999141693115,2.1500000953674316,2.0899999141693115,32944600,2.0899999141693115
2020-05-20,2.180000066757202,2.0899999141693115,2.119999885559082,2.1700000762939453,30071600,2.1700000762939453
2020-05-21,2.2300000190734863,2.109999895095825,2.190000057220459,2.130000114440918,37050400,2.130000114440918
2020-05-22,2.180000066757202,2.0999999046325684,2.1500000953674316,2.140000104904175,15958500,2.140000104904175
2020-05-26,2.4000000953674316,2.299999952316284,2.3399999141693115,2.3499999046325684,42690200,2.3499999046325684
2020-05-27,2.5899999141693115,2.4200000762939453,2.5,2.5899999141693115,50629800,2.5899999141693115
2020-05-28,2.549999952316284,2.369999885559082,2.549999952316284,2.380000114440918,47949000,2.380000114440918
2020-05-29,2.390000104904175,2.259999990463257,2.369999885559082,2.309999942779541,60412000,2.309999942779541
2020-06-01,2.4000000953674316,2.309999942779541,2.3399999141693115,2.369999885559082,50377400,2.369999885559082
2020-06-02,2.5799999237060547,2.4000000953674316,2.440000057220459,2.509999990463257,43352500,2.509999990463257
2020-06-03,2.740000009536743,2.630000114440918,2.6500000953674316,2.6600000858306885,36377900,2.6600000858306885
2020-06-04,2.6700000762939453,2.5899999141693115,2.640000104904175,2.640000104904175,28859300,2.640000104904175
2020-06-05,2.9000000953674316,2.7699999809265137,2.799999952316284,2.819999933242798,50237900,2.819999933242798
2020-06-08,3.0199999809265137,2.9100000858306885,2.940000057220459,3.0,54865300,3.0
2020-06-09,2.950000047683716,2.869999885559082,2.9200000762939453,2.9200000762939453,33461400,2.9200000762939453
2020-06-10,2.9800000190734863,2.809999942779541,2.950000047683716,2.819999933242798,39396000,2.819999933242798
2020-06-11,2.690000057220459,2.5899999141693115,2.6500000953674316,2.640000104904175,33465700,2.640000104904175
2020-06-12,2.75,2.609999895095825,2.7100000381469727,2.7100000381469727,44167900,2.7100000381469727
2020-06-15,2.6500000953674316,2.5199999809265137,2.569999933242798,2.609999895095825,28675400,2.609999895095825
2020-06-16,2.7100000381469727,2.5399999618530273,2.700000047683716,2.559999942779541,40495500,2.559999942779541
2020-06-17,2.700000047683716,2.5799999237060547,2.5999999046325684,2.640000104904175,33425900,2.640000104904175
2020-06-18,2.640000104904175,2.5399999618530273,2.5999999046325684,2.5899999141693115,29712700,2.5899999141693115
2020-06-19,2.6500000953674316,2.5799999237060547,2.5999999046325684,2.5999999046325684,44839800,2.5999999046325684
2020-06-22,2.740000009536743,2.630000114440918,2.630000114440918,2.7100000381469727,46835600,2.7100000381469727
