Date,High,Low,Open,Close,Volume,Adj Close
2019-11-29,95.5199966430664,92.31999969482422,95.44000244140625,92.95999908447266,3345300.0,92.95999908447266
2019-12-02,94.4800033569336,92.95999908447266,94.23999786376953,93.36000061035156,1741200.0,93.36000061035156
2019-12-03,94.87999725341797,92.72000122070312,93.36000061035156,94.08000183105469,2904500.0,94.08000183105469
2019-12-04,98.0,96.4000015258789,96.4800033569336,97.5199966430664,3670300.0,97.5199966430664
2019-12-05,98.80000305175781,97.19999694824219,98.4800033569336,97.5199966430664,2974600.0,97.5199966430664
2019-12-06,100.0,96.95999908447266,97.04000091552734,98.55999755859375,2626600.0,98.55999755859375
2019-12-09,99.04000091552734,98.0,98.0,98.63999938964844,1587100.0,98.63999938964844
2019-12-10,99.44000244140625,98.16000366210938,98.4800033569336,99.12000274658203,1284200.0,99.12000274658203
2019-12-11,98.95999908447266,97.12000274658203,98.63999938964844,98.4000015258789,1918300.0,98.4000015258789
2019-12-12,99.76000213623047,98.4000015258789,98.4000015258789,98.95999908447266,2787500.0,98.95999908447266
2019-12-13,101.04000091552734,99.12000274658203,99.27999877929688,99.91999816894531,2137600.0,99.91999816894531
2019-12-16,100.95999908447266,100.4800033569336,100.63999938964844,100.72000122070312,801700.0,100.72000122070312
2019-12-17,102.08000183105469,101.19999694824219,101.19999694824219,101.76000213623047,1494100.0,101.76000213623047
2019-12-18,102.31999969482422,100.95999908447266,101.27999877929688,101.91999816894531,1483300.0,101.91999816894531
2019-12-19,102.80000305175781,101.68000030517578,102.0,102.23999786376953,959600.0,102.23999786376953
2019-12-20,101.76000213623047,100.4800033569336,101.76000213623047,101.04000091552734,1429300.0,101.04000091552734
2019-12-23,101.76000213623047,100.72000122070312,100.87999725341797,101.5999984741211,931600.0,101.5999984741211
2019-12-24,102.31999969482422,101.83999633789062,101.83999633789062,102.16000366210938,431700.0,102.16000366210938
2019-12-26,103.5199966430664,102.55999755859375,102.55999755859375,103.12000274658203,881700.0,103.12000274658203
2019-12-27,103.68000030517578,102.55999755859375,103.36000061035156,103.27999877929688,1138000.0,103.27999877929688
2019-12-30,104.16000366210938,102.31999969482422,104.08000183105469,103.12000274658203,1121500.0,103.12000274658203
2019-12-31,103.68000030517578,101.5199966430664,101.68000030517578,102.4800033569336,1450700.0,102.4800033569336
2020-01-02,102.80000305175781,101.5999984741211,102.4000015258789,102.4800033569336,1563600.0,102.4800033569336
2020-01-03,106.55999755859375,104.23999786376953,106.16000366210938,105.44000244140625,4325500.0,105.44000244140625
2020-01-06,106.55999755859375,104.95999908447266,106.4000015258789,105.27999877929688,2598400.0,105.27999877929688
2020-01-07,105.44000244140625,104.08000183105469,104.80000305175781,105.04000091552734,1742100.0,105.04000091552734
2020-01-08,104.55999755859375,99.12000274658203,104.4800033569336,101.27999877929688,6918400.0,101.27999877929688
2020-01-09,100.31999969482422,98.31999969482422,99.5999984741211,99.91999816894531,3439500.0,99.91999816894531
2020-01-10,99.83999633789062,98.72000122070312,99.44000244140625,99.27999877929688,2016800.0,99.27999877929688
2020-01-13,98.4800033569336,97.27999877929688,98.4800033569336,97.5999984741211,2858500.0,97.5999984741211
2020-01-14,98.55999755859375,97.5999984741211,98.16000366210938,98.23999786376953,2336700.0,98.23999786376953
2020-01-15,97.76000213623047,96.4000015258789,97.5999984741211,97.44000244140625,1881800.0,97.44000244140625
2020-01-16,98.87999725341797,97.5999984741211,97.5999984741211,98.31999969482422,1960800.0,98.31999969482422
2020-01-17,98.95999908447266,97.91999816894531,98.63999938964844,98.63999938964844,2220800.0,98.63999938964844
2020-01-21,98.72000122070312,97.68000030517578,97.76000213623047,97.91999816894531,1709600.0,97.91999816894531
2020-01-22,96.31999969482422,95.04000091552734,96.23999786376953,95.19999694824219,3196500.0,95.19999694824219
2020-01-23,93.68000030517578,92.0,92.80000305175781,93.27999877929688,3858500.0,93.27999877929688
2020-01-24,92.0,90.4800033569336,91.91999816894531,91.44000244140625,3051000.0,91.44000244140625
2020-01-27,89.91999816894531,88.16000366210938,88.87999725341797,88.80000305175781,3142600.0,88.80000305175781
2020-01-28,90.55999755859375,88.87999725341797,89.27999877929688,90.0,3048700.0,90.0
2020-01-29,90.31999969482422,88.72000122070312,90.23999786376953,89.27999877929688,2720500.0,89.27999877929688
2020-01-30,88.72000122070312,86.80000305175781,87.44000244140625,88.63999938964844,3689700.0,88.63999938964844
2020-01-31,87.83999633789062,85.5999984741211,87.04000091552734,86.72000122070312,4052000.0,86.72000122070312
2020-02-03,86.72000122070312,83.83999633789062,86.0,83.91999816894531,5058600.0,83.91999816894531
2020-02-04,85.5999984741211,83.19999694824219,85.44000244140625,83.5199966430664,5189400.0,83.5199966430664
2020-02-05,87.12000274658203,84.72000122070312,86.0,85.5999984741211,5089400.0,85.5999984741211
2020-02-06,86.16000366210938,84.4000015258789,85.12000274658203,85.91999816894531,3249800.0,85.91999816894531
2020-02-07,85.76000213623047,84.31999969482422,84.80000305175781,84.63999938964844,2611000.0,84.63999938964844
2020-02-10,84.4800033569336,83.04000091552734,83.83999633789062,83.36000061035156,2825900.0,83.36000061035156
2020-02-11,85.12000274658203,83.5999984741211,85.04000091552734,84.0,3117000.0,84.0
2020-02-12,86.87999725341797,85.68000030517578,86.55999755859375,86.4800033569336,3927000.0,86.4800033569336
2020-02-13,87.19999694824219,86.0,86.55999755859375,86.72000122070312,3609600.0,86.72000122070312
2020-02-14,87.91999816894531,86.72000122070312,87.68000030517578,87.5999984741211,3057100.0,87.5999984741211
2020-02-18,87.5999984741211,86.0,86.08000183105469,87.5999984741211,2676400.0,87.5999984741211
2020-02-19,89.83999633789062,88.16000366210938,89.04000091552734,89.44000244140625,3137600.0,89.44000244140625
2020-02-20,91.44000244140625,90.0,90.4800033569336,90.23999786376953,3422700.0,90.23999786376953
2020-02-21,89.68000030517578,87.91999816894531,88.63999938964844,89.27999877929688,3380700.0,89.27999877929688
2020-02-24,86.4800033569336,84.4000015258789,85.04000091552734,85.91999816894531,4694100.0,85.91999816894531
2020-02-25,86.23999786376953,83.19999694824219,86.08000183105469,83.19999694824219,4134200.0,83.19999694824219
2020-02-26,84.4000015258789,80.87999725341797,83.04000091552734,81.5199966430664,4913700.0,81.5199966430664
2020-02-27,79.91999816894531,76.80000305175781,77.76000213623047,78.23999786376953,6233200.0,78.23999786376953
2020-02-28,76.0,73.36000061035156,75.36000061035156,75.5999984741211,5375000.0,75.5999984741211
2020-03-02,79.36000061035156,76.31999969482422,77.36000061035156,79.36000061035156,5173400.0,79.36000061035156
2020-03-03,81.44000244140625,77.76000213623047,80.0,79.12000274658203,6408300.0,79.12000274658203
2020-03-04,81.04000091552734,78.08000183105469,80.87999725341797,78.87999725341797,5793700.0,78.87999725341797
2020-03-05,78.80000305175781,76.4000015258789,78.4800033569336,76.87999725341797,4140300.0,76.87999725341797
2020-03-06,74.16000366210938,68.80000305175781,74.08000183105469,69.83999633789062,9782100.0,69.83999633789062
2020-03-09,58.400001525878906,52.0,54.560001373291016,52.15999984741211,19268600.0,52.15999984741211
2020-03-10,58.63999938964844,54.880001068115234,56.720001220703125,57.91999816894531,10698400.0,57.91999816894531
2020-03-11,56.720001220703125,54.720001220703125,56.15999984741211,55.52000045776367,8137700.0,55.52000045776367
2020-03-12,54.400001525878906,51.439998626708984,51.52000045776367,52.31999969482422,11630300.0,52.31999969482422
2020-03-13,57.040000915527344,52.31999969482422,55.119998931884766,55.68000030517578,9832200.0,55.68000030517578
2020-03-16,51.040000915527344,46.560001373291016,48.720001220703125,48.400001525878906,9516600.0,48.400001525878906
