Date,High,Low,Open,Close,Volume,Adj Close,200ma,50ma
2020-01-02,102.8000030517578,101.5999984741211,102.4000015258789,102.4800033569336,1563600.0,102.4800033569336,99.78086985712466,99.78086985712466
2020-01-03,106.55999755859376,104.23999786376952,106.16000366210938,105.44000244140624,4325500.0,105.44000244140624,100.0166670481364,100.0166670481364
2020-01-06,106.55999755859376,104.95999908447266,106.4000015258789,105.27999877929688,2598400.0,105.27999877929688,100.22720031738281,100.22720031738281
2020-01-07,105.44000244140624,104.08000183105469,104.8000030517578,105.04000091552734,1742100.0,105.04000091552734,100.41230803269606,100.41230803269606
2020-01-08,104.55999755859376,99.12000274658205,104.4800033569336,101.27999877929688,6918400.0,101.27999877929688,100.44444472701461,100.44444472701461
2020-01-09,100.31999969482422,98.31999969482422,99.5999984741211,99.91999816894531,3439500.0,99.91999816894531,100.42571449279785,100.42571449279785
2020-01-10,99.83999633789062,98.72000122070312,99.44000244140624,99.27999877929688,2016800.0,99.27999877929688,100.38620705440127,100.38620705440127
2020-01-13,98.4800033569336,97.27999877929688,98.4800033569336,97.5999984741211,2858500.0,97.5999984741211,100.2933334350586,100.2933334350586
2020-01-14,98.55999755859376,97.5999984741211,98.16000366210938,98.23999786376952,2336700.0,98.23999786376952,100.2270968037267,100.2270968037267
2020-01-15,97.76000213623048,96.4000015258789,97.5999984741211,97.44000244140624,1881800.0,97.44000244140624,100.14000010490417,100.14000010490417
2020-01-16,98.87999725341795,97.5999984741211,97.5999984741211,98.31999969482422,1960800.0,98.31999969482422,100.084848577326,100.084848577326
2020-01-17,98.95999908447266,97.91999816894531,98.63999938964844,98.63999938964844,2220800.0,98.63999938964844,100.04235301298253,100.04235301298253
2020-01-21,98.72000122070312,97.68000030517578,97.76000213623048,97.91999816894531,1709600.0,97.91999816894531,99.9817143031529,99.9817143031529
2020-01-22,96.31999969482422,95.04000091552734,96.23999786376952,95.1999969482422,3196500.0,95.1999969482422,99.84888882107205,99.84888882107205
2020-01-23,93.68000030517578,92.0,92.8000030517578,93.27999877929688,3858500.0,93.27999877929688,99.67135125237542,99.67135125237542
2020-01-24,92.0,90.4800033569336,91.91999816894531,91.44000244140624,3051000.0,91.44000244140624,99.4547368099815,99.4547368099815
2020-01-27,89.91999816894531,88.16000366210938,88.87999725341797,88.80000305175781,3142600.0,88.80000305175781,99.18153850848859,99.18153850848859
2020-01-28,90.55999755859376,88.87999725341797,89.27999877929688,90.0,3048700.0,90.0,98.95200004577637,98.95200004577637
2020-01-29,90.31999969482422,88.72000122070312,90.23999786376952,89.27999877929688,2720500.0,89.27999877929688,98.71609757586224,98.71609757586224
2020-01-30,88.72000122070312,86.80000305175781,87.44000244140625,88.63999938964844,3689700.0,88.63999938964844,98.47619047619048,98.47619047619048
2020-01-31,87.83999633789062,85.5999984741211,87.04000091552734,86.72000122070312,4052000.0,86.72000122070312,98.20279072606286,98.20279072606286
2020-02-03,86.72000122070312,83.83999633789062,86.0,83.91999816894531,5058600.0,83.91999816894531,97.87818180431019,97.87818180431019
2020-02-04,85.5999984741211,83.19999694824219,85.44000244140625,83.5199966430664,5189400.0,83.5199966430664,97.55911102294922,97.55911102294922
2020-02-05,87.12000274658203,84.72000122070312,86.0,85.5999984741211,5089400.0,85.5999984741211,97.299130315366,97.299130315366
2020-02-06,86.16000366210938,84.4000015258789,85.12000274658203,85.91999816894531,3249800.0,85.91999816894531,97.0570211207613,97.0570211207613
2020-02-07,85.76000213623047,84.31999969482422,84.80000305175781,84.63999938964844,2611000.0,84.63999938964844,96.79833316802979,96.79833316802979
2020-02-10,84.4800033569336,83.04000091552734,83.83999633789062,83.36000061035156,2825900.0,83.36000061035156,96.5240814831792,96.5240814831792
2020-02-11,85.12000274658203,83.5999984741211,85.04000091552734,84.0,3117000.0,84.0,96.27359985351562,96.27359985351562
2020-02-12,86.87999725341797,85.68000030517578,86.55999755859375,86.4800033569336,3927000.0,86.4800033569336,96.08156854966107,96.14399993896484
2020-02-13,87.19999694824219,86.0,86.55999755859375,86.72000122070312,3609600.0,86.72000122070312,95.90153840871957,96.01119995117188
2020-02-14,87.91999816894531,86.72000122070312,87.68000030517578,87.5999984741211,3057100.0,87.5999984741211,95.74490557976489,95.8815998840332
2020-02-18,87.5999984741211,86.0,86.08000183105469,87.5999984741211,2676400.0,87.5999984741211,95.59407396669741,95.6831999206543
2020-02-19,89.83999633789062,88.16000366210938,89.04000091552734,89.44000244140625,3137600.0,89.44000244140625,95.48218175714666,95.5216000366211
2020-02-20,91.44000244140624,90.0,90.4800033569336,90.23999786376952,3422700.0,90.23999786376952,95.38857133047921,95.3552000427246
2020-02-21,89.68000030517578,87.91999816894531,88.63999938964844,89.27999877929688,3380700.0,89.27999877929688,95.28140339098479,95.16800003051758
2020-02-24,86.4800033569336,84.4000015258789,85.04000091552734,85.91999816894531,4694100.0,85.91999816894531,95.11999985267376,94.90399993896484
2020-02-25,86.23999786376953,83.19999694824219,86.08000183105469,83.19999694824219,4134200.0,83.19999694824219,94.91796590514102,94.5999998474121
2020-02-26,84.4000015258789,80.87999725341797,83.04000091552734,81.5199966430664,4913700.0,81.5199966430664,94.69466641743978,94.25119979858398
2020-02-27,79.91999816894531,76.80000305175781,77.76000213623047,78.23999786376953,6233200.0,78.23999786376953,94.42491775262552,93.81759979248046
2020-02-28,76.0,73.36000061035156,75.36000061035156,75.5999984741211,5375000.0,75.5999984741211,94.12129002232706,93.31519973754882
2020-03-02,79.36000061035156,76.31999969482422,77.36000061035156,79.36000061035156,5173400.0,79.36000061035156,93.88698384118459,92.86719970703125
2020-03-03,81.44000244140625,77.76000213623047,80.0,79.12000274658203,6408300.0,79.12000274658203,93.65624976158142,92.41119979858398
2020-03-04,81.04000091552734,78.08000183105469,80.87999725341797,78.87999725341797,5793700.0,78.87999725341797,93.42892279991737,91.94399978637695
2020-03-05,78.80000305175781,76.4000015258789,78.4800033569336,76.87999725341797,4140300.0,76.87999725341797,93.17818150375828,91.46079971313476
2020-03-06,74.16000366210938,68.80000305175781,74.08000183105469,69.83999633789061,9782100.0,69.83999633789061,92.82985038187967,90.82559967041016
2020-03-09,58.4000015258789,52.0,54.56000137329102,52.15999984741211,19268600.0,52.15999984741211,92.23176434460808,89.82559959411621
2020-03-10,58.63999938964844,54.88000106811523,56.72000122070313,57.91999816894531,10698400.0,57.91999816894531,91.73449237104775,88.92159950256348
2020-03-11,56.72000122070313,54.72000122070313,56.15999984741211,55.52000045776367,8137700.0,55.52000045776367,91.21714248657227,87.96639953613281
2020-03-12,54.4000015258789,51.43999862670898,51.52000045776367,52.31999969482422,11630300.0,52.31999969482422,90.66929540499835,86.95039947509765
2020-03-13,57.040000915527344,52.31999969482422,55.11999893188477,55.68000030517578,9832200.0,55.68000030517578,90.18333297305637,86.0143994140625
2020-03-16,51.040000915527344,46.56000137329102,48.72000122070313,48.4000015258789,9516600.0,48.4000015258789,89.61095856967037,84.93279937744141
2020-03-17,49.20000076293945,45.040000915527344,48.31999969482422,45.68000030517578,8618200.0,45.68000030517578,89.01729697150154,83.73759933471679
2020-03-18,41.43999862670898,34.31999969482422,40.47999954223633,37.68000030517578,23764300.0,37.68000030517578,88.33279968261719,82.38559936523437
2020-03-19,45.36000061035156,36.79999923706055,38.31999969482422,42.959999084472656,16267000.0,42.959999084472656,87.73578914843108,81.14399932861328
2020-03-20,42.959999084472656,37.43999862670898,42.2400016784668,39.52000045776367,18333700.0,39.52000045776367,87.1096100745263,79.90879936218262
2020-03-23,39.20000076293945,36.2400016784668,38.15999984741211,39.040000915527344,9050400.0,39.040000915527344,86.49333303402632,78.69119941711426
2020-03-24,40.560001373291016,38.31999969482422,40.47999954223633,39.84000015258789,10639500.0,39.84000015258789,85.90278451653975,77.50239944458008
2020-03-25,41.27999877929688,38.0,39.11999893188477,40.63999938964844,12344900.0,40.63999938964844,85.33699970245361,76.36319946289062
2020-03-26,39.68000030517578,37.11999893188477,39.20000076293945,38.63999938964844,15703500.0,38.63999938964844,84.76049352575231,75.17119949340821
2020-03-27,36.2400016784668,34.639999389648445,36.08000183105469,35.7599983215332,15312100.0,35.7599983215332,84.16292651106671,73.93759941101074
2020-03-30,34.240001678466804,32.240001678466804,33.68000030517578,33.84000015258789,20541200.0,33.84000015258789,83.55662619349468,72.64799942016602
2020-03-31,34.959999084472656,33.279998779296875,34.959999084472656,33.68000030517578,15639500.0,33.68000030517578,82.96285683768136,71.34879943847656
2020-04-01,35.040000915527344,33.040000915527344,33.919998168945305,35.040000915527344,14878700.0,35.040000915527344,82.39905853271485,70.0911994934082
2020-04-02,45.36000061035156,36.0,36.63999938964844,40.88000106811523,40226700.0,40.88000106811523,81.91627879475438,69.00479957580566
2020-04-03,48.15999984741211,43.52000045776367,45.599998474121094,47.20000076293945,28238800.0,47.20000076293945,81.51724111622778,68.08319961547852
2020-04-06,45.68000030517578,42.959999084472656,44.959999084472656,43.84000015258789,20350300.0,43.84000015258789,81.08909065073186,67.13119956970215
2020-04-07,44.2400016784668,39.11999893188477,43.68000030517578,40.72000122070313,23432500.0,40.72000122070313,80.63550537623716,66.16959953308105
2020-04-08,43.20000076293945,39.52000045776367,40.63999938964844,42.959999084472656,21114000.0,42.959999084472656,80.216888639662,65.22879951477051
2020-04-09,46.2400016784668,38.400001525878906,43.20000076293945,39.84000015258789,37976200.0,39.84000015258789,79.77318656837548,64.23999954223633
2020-04-13,40.560001373291016,38.79999923706055,39.7599983215332,39.43999862670898,15693900.0,39.43999862670898,79.33478235161823,63.25599952697754
2020-04-14,38.400001525878906,36.2400016784668,38.08000183105469,37.27999877929688,23984000.0,37.27999877929688,78.8825803777223,62.267199478149415
2020-04-15,35.7599983215332,34.400001525878906,35.439998626708984,35.439998626708984,27402800.0,35.439998626708984,78.42042525271152,61.29759948730469
2020-04-16,35.279998779296875,33.200000762939446,35.20000076293945,34.880001068115234,30161200.0,34.880001068115234,77.96210499813682,60.32479957580566
2020-04-17,34.080001831054695,32.799999237060554,33.200000762939446,33.68000030517578,31270600.0,33.68000030517578,77.50083307425182,59.286399612426756
2020-04-20,32.400001525878906,29.60000038146973,30.07999992370605,30.0,109403800.0,30.0,77.01113376420798,58.16799964904785
2020-04-21,27.20000076293945,18.479999542236328,25.520000457763672,22.479999542236328,124913000.0,22.479999542236328,76.45469361908582,56.92479965209961
2020-04-22,23.520000457763672,20.0,23.20000076293945,20.07999992370605,54851800.0,20.07999992370605,75.88525226862744,55.6591996383667
2020-04-23,22.959999084472656,20.799999237060547,21.440000534057614,21.1200008392334,39783700.0,21.1200008392334,75.3375997543335,54.401599655151365
2020-04-24,21.84000015258789,20.07999992370605,21.520000457763672,20.559999465942386,22803900.0,20.559999465942386,74.79524727623061,53.08319957733154
2020-04-27,18.399999618530273,17.040000915527347,18.399999618530273,17.520000457763672,33885000.0,17.520000457763672,74.23372524859859,51.69919956207276
2020-04-28,18.0,16.879999160766598,17.280000686645508,17.040000915527347,155814800.0,17.040000915527347,73.67844637157847,50.287999610900876
2020-04-29,18.21999931335449,17.459999084472653,18.010000228881836,18.0,23378600.0,18.0,73.14307669492868,48.895999641418456
2020-04-30,19.299999237060547,17.860000610351562,18.76000022888184,19.1200008392334,24001300.0,19.1200008392334,72.62857121058873,47.489599609375
2020-05-01,19.18000030517578,18.420000076293945,19.1200008392334,18.86000061035156,13814700.0,18.86000061035156,72.12132054454875,46.06199966430664
