Date,High,Low,Open,Close,Volume,Adj Close,200ma,50ma
2020-01-15,13.710000038146973,13.510000228881836,13.65999984741211,13.619999885559082,30391100,13.619999885559082,15.583437442779541,15.583437442779541
2020-01-16,13.454999923706055,13.260000228881836,13.420000076293945,13.289999961853027,27563300,13.289999961853027,15.51393933729692,15.51393933729692
2020-01-17,13.5600004196167,13.25,13.289999961853027,13.31999969482422,33490400,13.31999969482422,15.449411700753604,15.449411700753604
2020-01-21,13.520000457763672,13.149999618530273,13.5,13.43000030517578,41407800,13.43000030517578,15.391714232308525,15.391714232308525
2020-01-22,13.539999961853027,13.170000076293945,13.170000076293945,13.539999961853027,36471700,13.539999961853027,15.340277724795872,15.340277724795872
2020-01-23,13.970000267028807,13.449999809265135,13.75,13.489999771118164,34929400,13.489999771118164,15.290270212534312,15.290270212534312
2020-01-24,14.529999732971193,13.210000038146973,13.270000457763672,14.239999771118164,102537000,14.239999771118164,15.262631516707572,15.262631516707572
2020-01-27,15.729999542236328,15.119999885559082,15.470000267028807,15.710000038146973,82703100,15.710000038146973,15.274102504436787,15.274102504436787
2020-01-28,15.449999809265135,14.760000228881836,15.329999923706055,14.829999923706055,53749000,14.829999923706055,15.262999939918519,15.262999939918519
2020-01-29,15.09000015258789,14.420000076293945,14.56999969482422,14.850000381469727,41762700,14.850000381469727,15.252926779956352,15.252926779956352
2020-01-30,15.75,14.600000381469727,15.420000076293945,14.600000381469727,67207000,14.600000381469727,15.237380913325719,15.237380913325719
2020-01-31,16.700000762939453,14.90999984741211,14.90999984741211,16.200000762939453,107578600,16.200000762939453,15.25976742145627,15.25976742145627
2020-02-03,16.020000457763672,15.220000267028807,15.789999961853027,15.579999923706055,51702800,15.579999923706055,15.267045432871038,15.267045432871038
2020-02-04,15.010000228881836,14.609999656677244,14.90999984741211,14.829999923706055,47310100,14.829999923706055,15.25733331044515,15.25733331044515
2020-02-05,14.729999542236328,14.199999809265135,14.289999961853027,14.199999809265135,47395300,14.199999809265135,15.234347799549932,15.234347799549932
2020-02-06,14.380000114440918,14.0,14.079999923706055,14.09000015258789,38699600,14.09000015258789,15.209999977274144,15.209999977274144
2020-02-07,14.670000076293945,14.149999618530273,14.5,14.380000114440918,46590800,14.380000114440918,15.192708313465118,15.192708313465118
2020-02-10,14.510000228881836,14.039999961853027,14.510000228881836,14.100000381469727,35691200,14.100000381469727,15.170408151587662,15.170408151587662
2020-02-11,14.18000030517578,13.800000190734865,13.880000114440918,14.119999885559082,36919800,14.119999885559082,15.14939998626709,15.14939998626709
2020-02-12,13.93000030517578,13.380000114440918,13.859999656677244,13.399999618530273,39928500,13.399999618530273,15.115098018272251,15.086599960327149
2020-02-13,13.968999862670898,13.529999732971193,13.84000015258789,13.6899995803833,33763200,13.6899995803833,15.087692279082079,15.01239995956421
2020-02-14,13.8149995803833,13.470000267028807,13.5600004196167,13.520000457763672,33572100,13.520000457763672,15.058113188113806,14.91459997177124
2020-02-18,14.029999732971193,13.56999969482422,13.779999732971193,13.760000228881836,40848700,13.760000228881836,15.03407405923914,14.83859998703003
2020-02-19,13.65999984741211,13.420000076293945,13.510000228881836,13.5600004196167,36168500,13.5600004196167,15.007272720336914,14.763199996948241
2020-02-20,14.489999771118164,13.5,13.609999656677244,14.039999961853027,82757000,14.039999961853027,14.989999992506844,14.709400005340576
2020-02-21,15.300000190734865,14.34000015258789,14.479999542236328,14.899999618530273,86429300,14.899999618530273,14.988421038577432,14.655399990081786
2020-02-24,17.75,16.350000381469727,17.15999984741211,17.670000076293945,144877300,17.670000076293945,15.03465515991737,14.656200008392334
2020-02-25,19.850000381469727,16.930000305175778,17.059999465942386,19.34000015258789,179919400,19.34000015258789,15.107627108945685,14.698600025177003
2020-02-26,19.63999938964844,18.06999969482422,18.71999931335449,18.93000030517578,133387900,18.93000030517578,15.171333328882854,14.75320001602173
2020-02-27,22.0,20.11000061035156,20.649999618530273,22.0,169054100,22.0,15.283278684147069,14.882600021362304
2020-02-28,25.0,22.68000030517578,24.709999084472656,22.809999465942386,146202600,22.809999465942386,15.40467740643409,15.03480001449585
2020-03-02,23.604999542236328,21.90999984741211,22.200000762939453,22.030000686645508,112062400,22.030000686645508,15.509841268024747,15.173600025177002
2020-03-03,25.07999992370605,21.084999084472656,21.950000762939453,24.45000076293945,125444500,24.45000076293945,15.64953126013279,15.357800045013427
2020-03-04,24.290000915527344,22.739999771118164,23.399999618530273,23.0,87423300,23.0,15.762615394592284,15.520600051879883
2020-03-05,27.68000030517578,24.63999938964844,25.18000030517578,26.68000030517578,121695400,26.68000030517578,15.928030317479914,15.753400058746339
2020-03-06,32.68000030517578,29.239999771118164,31.65999984741211,29.81999969482422,140822200,29.81999969482422,16.135373144007442,16.048000049591064
2020-03-09,41.16999816894531,35.15999984741211,40.650001525878906,36.959999084472656,74772000,36.959999084472656,16.44161764313193,16.48840003967285
2020-03-10,37.15999984741211,32.77000045776367,33.0,34.110000610351555,59916700,34.110000610351555,16.69768116439598,16.872200050354003
2020-03-11,39.45000076293945,36.349998474121094,36.84000015258789,38.65999984741211,49112800,38.65999984741211,17.011428574153356,17.34080005645752
2020-03-12,48.77999877929688,41.54999923706055,45.099998474121094,47.36000061035156,65108100,47.36000061035156,17.438873250719528,17.972800064086915
2020-03-13,49.43000030517578,42.02000045776367,42.11999893188477,43.20000076293945,65909500,43.20000076293945,17.796666688389248,18.534400081634523
2020-03-16,61.97000122070313,51.540000915527344,55.0,59.209999084472656,48600100,59.209999084472656,18.363972611623268,19.428400058746337
2020-03-17,62.61999893188477,54.22999954223633,57.58000183105469,58.5099983215332,49191900,58.5099983215332,18.906486472567998,20.29280002593994
2020-03-18,78.83999633789062,61.849998474121094,65.94999694824219,69.0,75822200,69.0,19.57439998626709,21.37120002746582
2020-03-19,76.9000015258789,55.9000015258789,73.80000305175781,62.0,82829700,62.0,20.132631565395155,22.311000022888184
2020-03-20,63.08000183105469,52.52000045776367,59.38000106811523,60.54999923706055,59053800,60.54999923706055,20.657532444247952,23.226000003814697
2020-03-23,59.040000915527344,49.25,57.36999893188477,51.13000106811523,39397800,51.13000106811523,21.048205118912918,23.965000019073486
2020-03-24,47.7400016784668,39.5,41.86000061035156,47.1500015258789,36433000,47.1500015258789,21.378607605077043,24.625600051879882
2020-03-25,52.66999816894531,47.66999816894531,48.18000030517578,50.9000015258789,25357400,50.9000015258789,21.747625029087068,25.368400077819825
2020-03-26,49.709999084472656,45.61000061035156,49.1500015258789,45.61999893188477,31237400,45.61999893188477,22.042345694553706,26.007600059509276
2020-03-27,50.72000122070313,48.40999984741211,50.34000015258789,50.599998474121094,23428900,50.599998474121094,22.39060975284111,26.747200031280517
2020-03-30,51.9000015258789,48.58000183105469,50.52000045776367,48.63000106811523,31980300,48.63000106811523,22.70674699760345,27.45400005340576
2020-03-31,49.2599983215332,45.41999816894531,49.0,46.25,31517600,46.25,22.987023819060553,28.112600059509276
2020-04-01,50.88999938964844,47.06000137329102,49.41999816894531,50.22000122070313,19054700,50.22000122070313,23.307411788491642,28.848400077819825
2020-04-02,50.4000015258789,47.20500183105469,49.58000183105469,47.36000061035156,21535000,47.36000061035156,23.587093053862105,29.524800090789796
2020-04-03,47.849998474121094,45.0,47.0,45.45000076293945,26726200,45.45000076293945,23.838390843621617,30.16400011062622
2020-04-06,43.06999969482422,41.52000045776367,42.11000061035156,42.209999084472656,19817800,42.209999084472656,24.047159119085833,30.72340009689331
2020-04-07,43.65999984741211,40.77999877929688,40.90999984741211,43.40999984741211,28046700,43.40999984741211,24.264719127269274,31.27740009307861
2020-04-08,43.72000122070313,41.91999816894531,42.84000015258789,42.400001525878906,20882700,42.400001525878906,24.466222265031604,31.828800125122072
2020-04-09,42.88999938964844,41.375,42.13000106811523,41.56999969482422,23407400,41.56999969482422,24.654175863161193,32.36320011138916
2020-04-13,42.43000030517578,40.61999893188477,41.29999923706055,40.709999084472656,14826300,40.709999084472656,24.828695680784143,32.88540008544922
2020-04-14,38.61999893188477,37.0,38.400001525878906,37.40999984741211,17978500,37.40999984741211,24.96397852128552,33.309600067138675
2020-04-15,41.43000030517578,39.32500076293945,40.0,40.40999984741211,20846300,40.40999984741211,25.128297897095376,33.80620006561279
2020-04-16,41.93000030517578,40.33000183105469,40.84000015258789,40.7400016784668,18665400,40.7400016784668,25.292631621109813,34.324400100708004
2020-04-17,40.41999816894531,38.810001373291016,39.060001373291016,39.04999923706055,17966700,39.04999923706055,25.435937533775967,34.82140008926392
2020-04-20,43.0,40.13000106811523,41.16999816894531,42.84000015258789,19297100,42.84000015258789,25.6153608597431,35.39640008926391
2020-04-21,48.1500015258789,45.72000122070313,46.040000915527344,46.41999816894531,26133200,46.41999816894531,25.82765307718394,36.037200050354
2020-04-22,45.58000183105469,43.709999084472656,44.72000122070313,44.18999862670898,16125400,44.18999862670898,26.01313131505793,36.63900001525879
2020-04-23,44.88000106811523,42.70000076293945,43.47999954223633,44.060001373291016,18565300,44.060001373291016,26.193600015640257,37.23780004501343
2020-04-24,43.79999923706055,41.46099853515625,43.16999816894531,41.52000045776367,14777800,41.52000045776367,26.345346554671185,37.800200061798094
2020-04-27,40.47000122070313,37.90999984741211,40.459999084472656,38.459999084472656,23098100,38.459999084472656,26.46411765790453,38.29560005187988
2020-04-28,39.566001892089844,36.959999084472656,37.099998474121094,39.06999969482422,22689200,39.06999969482422,26.58650486214647,38.80660003662109
2020-04-29,37.0099983215332,35.849998474121094,36.86000061035156,36.70500183105469,20206200,36.70500183105469,26.683798102232124,39.26550006866455
2020-04-30,39.22000122070313,37.43999862670898,37.4900016784668,37.86999893188477,17064900,37.86999893188477,26.790333348228817,39.75170003890991
2020-05-01,42.06999969482422,40.310001373291016,41.099998474121094,41.18999862670898,20657400,41.18999862670898,26.926179247082406,40.29470001220703
2020-05-04,43.0,40.18000030517578,42.58000183105469,40.2599983215332,13512500,40.2599983215332,27.05079437861933,40.80189998626709
2020-05-05,38.95000076293945,37.560001373291016,38.70000076293945,38.66999816894531,17824900,38.66999816894531,27.158379598900122,41.22189994812012
2020-05-06,39.275001525878906,37.70700073242188,37.97999954223633,39.209999084472656,15145300,39.209999084472656,27.268944915281523,41.61929992675781
2020-05-07,38.09500122070313,37.18000030517578,37.88000106811523,37.47000122070313,17642000,37.47000122070313,27.361681790785354,41.99009994506836
2020-05-08,36.72999954223633,34.950000762939446,36.459999084472656,34.950000762939446,19578800,34.950000762939446,27.430045024768727,42.24909996032715
2020-05-11,35.974998474121094,32.5,35.88999938964844,32.61999893188477,18899000,32.61999893188477,27.476383898939407,42.445299949646
2020-05-12,36.0,31.420000076293945,31.62800025939941,35.900001525878906,24432400,35.900001525878906,27.550929187673383,42.72269996643067
2020-05-13,41.15999984741211,35.59000015258789,36.34000015258789,39.650001525878906,43327100,39.650001525878906,27.657061401166413,43.026699981689454
2020-05-14,42.86000061035156,37.47000122070313,41.56999969482422,37.47000122070313,34711900,37.47000122070313,27.742391312640645,43.31610000610352
2020-05-15,39.959999084472656,36.599998474121094,39.25,36.599998474121094,25215400,36.599998474121094,27.8187499950672,43.51449996948242
